"timestamp","pCut::Motor_Torque","pCut::CTRL_Position_controller::Lag_error","pCut::CTRL_Position_controller::Actual_position","pCut::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Actual_position","pSvolFilm::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Lag_error","pSpintor::VAX_speed","Month","Date","Hours","Minutes","Seconds","Sample Number","Mode"
"1.68399988","-0.45349004","0.06093788","183065346","4748.15332031","213497000","3045.25268554","0.90777951","1799.99975585","12","25","18","8","56","514","1"
"1.68799988","-0.22350944","0.01279449","183065365","4844.2836914","213497012","3035.18579101","0.91025459","1799.99975585","12","25","18","8","56","514","1"
"1.69199988","-0.26881587","0.00500106","183065384","4796.21875","213497024","3017.56835937","0.86499923","1799.99975585","12","25","18","8","56","514","1"
"1.69599988","-0.24897365","-0.01299476","183065403","4748.15332031","213497036","3037.70214843","0.76538622","1799.99975585","12","25","18","8","56","514","1"
"1.69999988","-0.17331296","-0.01008892","183065422","4741.28710937","213497048","3042.73583984","0.82482713","1799.99975585","12","25","18","8","56","514","1"
"1.70399988","-0.30648478","0.02652168","183065441","4710.38818359","213497060","3040.21899414","0.82327544","1799.99975585","12","25","18","8","56","514","1"
"1.70799988","-0.27862843","0.00299835","183065460","4686.35546875","213497073","3010.01831054","0.7941271","1799.99975585","12","25","18","8","56","514","1"
"1.71199988","-0.04095877","-0.04874992","183065479","4672.62255859","213497085","3075.45336914","0.74686217","1799.99975585","12","25","18","8","56","514","1"
"1.71599988","-0.30772051","0.03154563","183065497","4641.72363281","213497097","3060.35302734","0.7378478","1799.99975585","12","25","18","8","56","514","1"
"1.71999988","-0.30244031","0.0260086","183065516","4597.09130859","213497109","3030.15185546","0.74695783","1799.99975585","12","25","18","8","56","514","1"
"1.72399988","-0.19635218","-0.00193214","183065534","4610.82421875","213497121","2994.9177246","0.75203722","1799.99975585","12","25","18","8","56","514","1"
"1.72799988","-0.28103333","0.01962471","183065553","4542.15966796","213497133","3100.62109375","0.76759928","1799.99975585","12","25","18","8","56","514","1"
"1.73199988","-0.26875779","0.00931549","183065571","4514.69384765","213497146","3055.31982421","0.79079914","1799.99975585","12","25","18","8","56","514","1"
"1.73599988","-0.20042447","0.00875473","183065589","4552.45947265","213497158","3030.15234375","0.81198561","1799.99975585","12","25","18","8","56","514","1"
"1.73999988","-0.25659087","0.01150512","183065607","4538.7265625","213497170","3010.0180664","0.79734694","1799.99975585","12","25","18","8","56","514","1"
"1.74399988","-0.08080023","-0.03351593","183065625","4476.92871093","213497182","3083.0036621","0.81149047","1799.99975585","12","25","18","8","56","514","1"
"1.74799988","-0.19573011","-0.00630378","183065643","4421.99707031","213497194","3037.70214843","0.86489123","1799.99975585","12","25","18","8","56","514","1"
"1.75199987","-0.1117959","-0.03278636","183065660","4384.23144531","213497206","3007.50146484","0.8699705","1799.99975585","12","25","18","8","56","514","1"
"1.75599987","-0.09826506","-0.00805091","183065678","4421.99707031","213497219","3035.18554687","0.77337753","1799.99975585","12","25","18","8","56","514","1"
"1.75999987","-0.28476577","0.0306158","183065696","4332.73291015","213497231","3027.63549804","0.79799604","1799.99975585","12","25","18","8","56","514","1"
"1.76399987","-0.13538196","0.00820159","183065713","4380.79833984","213497243","3042.7355957","0.85140061","1799.99975585","12","25","18","8","56","514","1"
"1.76799987","-0.17625218","0.00282382","183065730","4346.46582031","213497255","3002.46801757","0.79909837","1799.99975585","12","25","18","8","56","514","1"
"1.77199987","-0.1211727","-0.00280189","183065748","4319.0","213497267","3037.70214843","0.78203433","1799.99975585","12","25","18","8","56","514","1"
"1.77599987","-0.16805417","0.01590919","183065765","4277.80126953","213497279","3035.18554687","0.90389031","1799.99975585","12","25","18","8","56","514","1"
"1.77999987","-0.03704127","-0.0166769","183065782","4288.10107421","213497291","3037.70239257","0.88522475","1799.99975585","12","25","18","8","56","514","1"
"1.78399987","-0.10705514","-0.00796508","183065799","4219.43652343","213497304","2999.95117187","0.86312341","1799.99975585","12","25","18","8","56","514","1"
"1.78799987","0.00188026","-0.0356121","183065816","4212.56982421","213497316","3075.45336914","0.87223339","1799.99975585","12","25","18","8","56","514","1"
"1.79199987","-0.12385457","0.00535011","183065832","4161.07177734","213497328","3047.7692871","0.92160725","1799.99975585","12","25","18","8","56","514","1"
"1.79599987","-0.10027597","0.01737499","183065849","4178.23779296","213497340","3037.70214843","0.87736243","1799.99975585","12","25","18","8","56","514","1"
"1.79999987","-0.19881321","0.02929115","183065865","4126.73925781","213497352","3022.60180664","0.87942177","1799.99975585","12","25","18","8","56","514","1"
"1.80399987","-0.0405916","-0.02008724","183065882","4106.14013671","213497364","3088.03686523","0.87686342","1799.99975585","12","25","18","8","56","514","1"
"1.80799987","-0.12359011","-0.00440502","183065898","4010.00976562","213497376","3045.25268554","0.927244","1799.99975585","12","25","18","8","56","514","1"
"1.81199987","-0.21570131","0.03445625","183065914","4027.17578125","213497389","3022.6015625","0.97259128","1799.99975585","12","25","18","8","56","514","1"
"1.81599987","-0.18438127","0.01141357","183065930","3955.078125","213497401","3025.11865234","0.97363054","1799.99975585","12","25","18","8","56","514","1"
"1.81999987","-0.00917862","-0.01933956","183065946","3996.27685546","213497413","3090.55371093","0.95857983","1799.99975585","12","25","18","8","56","514","1"
"1.82399987","0.11841358","-0.05423259","183065962","3965.37768554","213497425","3072.93652343","0.92380344","1799.99975585","12","25","18","8","56","514","1"
"1.82799987","-0.11429554","0.01037216","183065978","3910.44604492","213497437","3010.01831054","0.93693637","1799.99975585","12","25","18","8","56","514","1"
"1.83199987","-0.15862908","0.0345211","183065993","3886.41357421","213497449","3025.11865234","0.8906781","1799.99975585","12","25","18","8","56","514","1"
"1.83599987","-0.17367038","0.02722549","183066009","3821.1821289","213497462","3060.35302734","0.91186457","1799.99975585","12","25","18","8","56","514","1"
"1.83999987","-0.14802476","0.0174942","183066024","3831.48193359","213497474","3035.18554687","0.87869334","1799.99975585","12","25","18","8","56","514","1"
"1.84399987","-0.04334947","-0.02010631","183066039","3817.74902343","213497486","2997.43457031","0.89727175","1799.99975585","12","25","18","8","56","514","1"
"1.84799987","-0.13996367","0.00113487","183066054","3718.18530273","213497498","3032.66894531","0.87114739","1799.99975585","12","25","18","8","56","514","1"
"1.85199987","-0.18844351","0.02925491","183066069","3728.48510742","213497510","3067.90332031","0.86716651","1799.99975585","12","25","18","8","56","514","1"
"1.85599987","-0.02176723","-0.0188446","183066084","3755.95092773","213497522","3040.21899414","0.85909771","1799.99975585","12","25","18","8","56","514","1"
"1.85999987","-0.1356616","-0.00068855","183066099","3632.35473632","213497535","3002.46801757","0.82701402","1799.99975585","12","25","18","8","56","514","1"
"1.86399987","-0.10950908","-0.00486373","183066114","3642.65429687","213497547","3062.8696289","0.78183615","1799.99975585","12","25","18","8","56","514","1"
"1.86799987","-0.05038444","-0.01598358","183066128","3601.4555664","213497559","3065.3864746","0.78196114","1799.99975585","12","25","18","8","56","514","1"
"1.87199987","-0.07106021","0.00334548","183066142","3587.72265625","213497571","3027.6352539","0.81731718","1799.99975585","12","25","18","8","56","514","1"
"1.87599987","-0.12493457","0.0084896","183066157","3567.12329101","213497583","3010.01831054","0.80637496","1799.99975585","12","25","18","8","56","514","1"
"1.87999987","-0.11115921","0.01488876","183066171","3556.82373046","213497595","3080.4868164","0.82864075","1799.99975585","12","25","18","8","56","514","1"
"1.88399987","-0.06966923","-0.00867748","183066185","3539.6574707","213497608","3052.80273437","0.88617306","1799.99975585","12","25","18","8","56","514","1"
"1.88799987","-0.07809155","-0.00246238","183066199","3440.09399414","213497620","3065.3864746","0.86714506","1799.99975585","12","25","18","8","56","514","1"
"1.89199987","-0.12779359","0.00370597","183066213","3409.19482421","213497632","3012.5349121","0.80487424","1799.99975585","12","25","18","8","56","514","1"
"1.89599986","-0.07351642","-0.00073814","183066226","3398.89526367","213497644","3077.97021484","0.85530817","1799.99975585","12","25","18","8","56","514","1"
"1.89999986","0.00729558","-0.01921653","183066240","3395.46191406","213497656","3070.41992187","0.85143214","1799.99975585","12","25","18","8","56","514","1"
"1.90399986","-0.02501242","-0.01008987","183066253","3385.16235351","213497668","3027.63549804","0.77401584","1799.99975585","12","25","18","8","56","514","1"
"1.90799986","-0.02515849","-0.011343","183066267","3295.8984375","213497681","3004.98486328","0.75805932","1799.99975585","12","25","18","8","56","514","1"
"1.91199986","-0.19281934","0.02854728","183066280","3240.96679687","213497693","3085.52050781","0.7732976","1799.99975585","12","25","18","8","56","514","1"
"1.91599986","-0.16535104","0.02492141","183066293","3247.83325195","213497705","3045.2524414","0.75730258","1799.99975585","12","25","18","8","56","514","1"
"1.91999986","-0.07373851","0.00164985","183066306","3251.26635742","213497717","2974.78393554","0.77054041","1799.99975585","12","25","18","8","56","514","1"
"1.92399986","-0.17925956","0.02810859","183066319","3199.7680664","213497729","3047.7692871","0.79178017","1799.99975585","12","25","18","8","56","514","1"
"1.92799986","-0.07851085","-0.00502395","183066331","3168.86889648","213497741","3055.31933593","0.80299174","1799.99975585","12","25","18","8","56","514","1"
"1.93199986","0.04279261","-0.02988815","183066344","3162.0024414","213497754","3020.08544921","0.79204291","1799.99975585","12","25","18","8","56","514","1"
"1.93599986","0.0063221","-0.0334053","183066356","3079.60498046","213497766","3010.0180664","0.79921478","1799.99975585","12","25","18","8","56","514","1"
"1.93999986","-0.01745067","-0.01910018","183066369","3031.53979492","213497778","3065.3864746","0.72184979","1799.99975585","12","25","18","8","56","514","1"
"1.94399986","-0.01802715","-0.02618217","183066381","2990.34106445","213497790","3037.70214843","0.81859189","1799.99975585","12","25","18","8","56","514","1"
"1.94799986","-0.20021545","0.0422039","183066393","2980.0415039","213497802","3032.66894531","0.83283644","1799.99975585","12","25","18","8","56","514","1"
"1.95199986","-0.06142891","0.00648498","183066405","2986.90795898","213497814","3012.53515625","0.79292112","1799.99975585","12","25","18","8","56","514","1"
"1.95599986","-0.06893657","0.01133155","183066417","2952.57568359","213497827","3067.90356445","0.79149937","1799.99975585","12","25","18","8","56","514","1"
"1.95999986","-0.05344249","0.00859069","183066428","2921.67651367","213497839","3050.28613281","0.90124428","1799.99975585","12","25","18","8","56","514","1"
"1.96399986","-0.07369045","0.02049255","183066440","2918.2434082","213497851","3047.7692871","0.92526876","1799.99975585","12","25","18","8","56","514","1"
"1.96799986","-0.16610021","0.03386497","183066451","2873.61132812","213497863","3065.38623046","0.88965278","1799.99975585","12","25","18","8","56","514","1"
"1.97199986","-0.1215958","0.02122116","183066463","2870.17822265","213497875","3148.4387207","0.89561325","1799.99975585","12","25","18","8","56","514","1"
"1.97599986","-0.17147414","0.03093719","183066474","2859.87841796","213497888","3123.27124023","0.91832315","1799.99975585","12","25","18","8","56","514","1"
"1.97999986","-0.12567174","0.01240539","183066486","2859.87841796","213497900","3123.27124023","0.97164231","1799.99975585","12","25","18","8","56","514","1"
"1.98399986","-0.17717157","0.01656723","183066497","2828.97949218","213497913","3130.82202148","0.96055364","1799.99975585","12","25","18","8","56","514","1"
"1.98799986","-0.07185216","-0.01655197","183066508","2846.14550781","213497926","3239.0415039","1.00893425","1799.99975585","12","25","18","8","56","514","1"
"1.99199986","-0.07250414","-0.02383422","183066520","2832.41259765","213497938","3213.87377929","1.07434809","1799.99975585","12","25","18","8","56","514","1"
"1.99599986","-0.03040428","-0.03197097","183066531","2811.81323242","213497951","3261.69213867","1.11593091","1799.99975585","12","25","18","8","56","514","1"
"1.99999986","-0.09210866","-0.00545692","183066542","2811.81323242","213497964","3234.0078125","1.14680552","1799.99975585","12","25","18","8","56","514","1"
"2.00399986","-0.1055174","0.01238632","183066554","2828.97949218","213497978","3334.67749023","1.12447333","1799.99975585","12","25","18","8","56","514","1"
"2.00799986","-0.16889542","0.02160263","183066565","2804.94677734","213497991","3465.54785156","1.12969815","1799.99975585","12","25","18","8","56","514","1"
"2.01199986","-0.20204776","0.02970123","183066576","2808.38012695","213498005","3427.796875","1.15753829","1799.99975585","12","25","18","8","56","514","1"
"2.01599986","-0.13663928","0.00187683","183066587","2801.51367187","213498019","3473.09790039","1.17225599","1799.99975585","12","25","18","8","56","514","1"
"2.01999986","-0.09567404","-0.00972175","183066598","2808.38012695","213498033","3525.94946289","1.20140469","1799.99975585","12","25","18","8","56","514","1"
"2.02399986","-0.12563602","-0.00919723","183066610","2798.08032226","213498047","3520.91601562","1.20750832","1799.99975585","12","25","18","8","56","514","1"
"2.02799986","-0.08451452","-0.01041412","183066621","2801.51367187","213498061","3631.65234375","1.2073282","1799.99975585","12","25","18","8","56","514","1"
"2.03199986","-0.19030757","0.02091598","183066632","2794.64721679","213498076","3684.50390625","1.19593942","1799.99975585","12","25","18","8","56","514","1"
"2.03599986","-0.16238299","0.00970077","183066643","2801.51367187","213498091","3807.82421875","1.19718039","1799.99975585","12","25","18","8","56","514","1"
"2.03999985","-0.1638702","0.00256347","183066654","2798.08032226","213498106","3890.8762207","1.24899852","1799.99975585","12","25","18","8","56","514","1"
"2.04399985","-0.08101439","-0.02305603","183066665","2801.51367187","213498122","3908.49365234","1.25370156","1799.99975585","12","25","18","8","56","514","1"
"2.04799985","-0.12544824","-0.01539993","183066676","2777.48095703","213498137","3943.72802734","1.25228285","1799.99975585","12","25","18","8","56","514","1"
"2.05199985","-0.08850234","-0.0141716","183066687","2774.04785156","213498153","4019.22998046","1.25812184","1799.99975585","12","25","18","8","56","514","1"
"2.05599985","-0.06842838","-0.0156002","183066698","2756.88159179","213498169","4077.11499023","1.29946875","1799.99975585","12","25","18","8","56","514","1"
"2.05999985","-0.17679134","0.01624298","183066709","2736.28222656","213498186","4145.06689453","1.33575809","1799.99975585","12","25","18","8","56","514","1"
"2.06399985","-0.24994385","0.0454216","183066720","2729.41577148","213498202","4215.53564453","1.31082141","1799.99975585","12","25","18","8","56","514","1"
"2.06799985","-0.32597514","0.05110168","183066731","2691.65039062","213498219","4278.45410156","1.37255346","1799.99975585","12","28","15","14","44","515","2"
"2.07199985","-0.2634685","0.01707077","183066742","2674.48413085","213498237","4386.67382812","1.35324108","1799.99975585","12","28","15","14","44","515","2"
"2.07599985","-0.21397116","-0.00447273","183066752","2595.52001953","213498254","4484.82617187","1.32584846","1799.99975585","12","28","15","14","44","515","2"
"2.07999985","-0.20689886","-0.00260353","183066763","2561.18774414","213498272","4593.04589843","1.27193295","1799.99975585","12","28","15","14","44","515","2"
"2.08399985","-0.14934986","-0.00303649","183066773","2547.45483398","213498291","4565.36230468","1.28759801","1799.99975585","12","28","15","14","44","515","2"
"2.08799985","-0.13882204","-0.00323867","183066783","2540.5883789","213498309","4681.13183593","1.32059729","1799.99975585","12","28","15","14","44","515","2"
"2.09199985","-0.18011482","0.01876831","183066793","2537.15502929","213498328","4701.265625","1.33124721","1799.99975585","12","28","15","14","44","515","2"
"2.09599985","-0.109267","-0.02486801","183066803","2475.35693359","213498347","4812.0024414","1.31118643","1799.99975585","12","28","15","14","44","515","2"
"2.09999985","-0.11414948","-0.02147865","183066813","2406.69238281","213498366","4842.203125","1.36094284","1799.99975585","12","28","15","14","44","515","2"
"2.10399985","-0.06876607","-0.02069854","183066823","2396.39282226","213498386","4995.72412109","1.3865453","1799.99975585","12","28","15","14","44","515","2"
"2.10799985","-0.09767869","-0.01010131","183066832","2341.46118164","213498406","5053.60888671","1.3640418","1799.99975585","12","28","15","14","44","515","2"
"2.11199985","-0.15037894","-7.247e-05","183066841","2224.73144531","213498426","5086.32666015","1.34780669","1799.99975585","12","28","15","14","44","515","2"
"2.11599985","-0.15090095","0.0121479","183066850","2176.66625976","213498447","5166.86230468","1.36668813","1799.99975585","12","28","15","14","44","515","2"
"2.11999985","-0.25260618","0.04235839","183066859","2135.46752929","213498468","5307.79980468","1.32716858","1799.99975585","12","28","15","14","44","515","2"
"2.12399985","-0.1360054","0.01904678","183066867","2111.43481445","213498490","5363.16796875","1.30563461","1799.99975585","12","28","15","14","44","515","2"
"2.12799985","-0.21455569","0.01409721","183066875","2015.30456542","213498511","5408.46923828","1.41008746","1799.99975585","12","28","15","14","44","515","2"
"2.13199985","-0.0675185","-0.02257156","183066883","1960.3729248","213498533","5511.65527343","1.43162298","1799.99975585","12","28","15","14","44","515","2"
"2.13599985","-0.18903008","0.0155754","183066891","1836.77673339","213498555","5617.35839843","1.35773587","1799.99975585","12","28","15","14","44","515","2"
"2.13999985","-0.21577674","0.01375579","183066898","1788.71154785","213498578","5655.109375","1.30660927","1799.99975585","12","28","15","14","44","515","2"
"2.14399985","0.00473437","-0.04268264","183066905","1699.44763183","213498601","5798.56347656","1.33364737","1799.99975585","12","28","15","14","44","515","2"
"2.14799985","0.02877478","-0.03602218","183066912","1617.05017089","213498624","5760.8125","1.4020828","1799.99975585","12","28","15","14","44","515","2"
"2.15199985","-0.04175207","-0.00800704","183066918","1500.32043457","213498647","5899.23291015","1.4179933","1799.99975585","12","28","15","14","44","515","2"
"2.15599985","-0.03726004","-0.00816154","183066924","1393.89038085","213498671","6020.03613281","1.35294449","1799.99975585","12","28","15","14","44","515","2"
"2.15999985","-0.02826201","-0.00761413","183066929","1290.89355468","213498695","5994.86865234","1.31423878","1799.99975585","12","28","15","14","44","515","2"
"2.16399985","-0.00591212","-0.0128746","183066934","1222.2290039","213498720","6166.00732421","1.24753332","1799.99975585","12","28","15","14","44","515","2"
"2.16799985","0.00770659","-0.0133171","183066939","1088.33312988","213498744","6140.83984375","1.36853885","1799.99975585","12","28","15","14","44","515","2"
"2.17199985","-0.03543567","0.00447654","183066943","981.90307617","213498769","6299.39453125","1.32017743","1799.99975585","12","28","15","14","44","515","2"
"2.17599985","0.00067838","-0.00017166","183066946","858.30688476","213498794","6311.97802734","1.32104432","1799.99975585","12","28","15","14","44","515","2"
"2.17999985","0.04082278","-0.005764","183066949","745.01037597","213498820","6402.5805664","1.27930653","1799.99975585","12","28","15","14","44","515","2"
"2.18399985","0.08468601","-0.01897048","183066952","638.58032226","213498846","6435.29833984","1.32804763","1799.99975585","12","28","15","14","44","515","2"
"2.18799984","0.07028573","-0.00731086","183066954","501.2512207","213498872","6515.83398437","1.29259538","1799.99975585","12","28","15","14","44","515","2"
"2.19199984","0.04319959","0.00326919","183066956","350.18920898","213498898","6608.953125","1.33248758","1799.99975585","12","28","15","14","44","515","2"
"2.19599984","-0.00974151","0.02478027","183066957","247.19238281","213498925","6636.63720703","1.31215274","1799.99975585","12","28","15","14","44","515","2"
"2.19999984","0.00710418","0.01643371","183066958","116.72973632","213498951","6762.47363281","1.24968218","1799.99975585","12","28","15","14","44","515","2"
"2.20399984","0.14618486","-0.02732849","183066958","-27.46582031","213498978","6742.33984375","1.28236639","1799.99975585","12","28","15","14","44","515","2"
"2.20799984","0.44330558","-0.11252975","183066958","-175.09460449","213499006","6780.09130859","1.28002214","1799.99975585","12","28","15","14","44","515","2"
"2.21199984","0.32531788","-0.03964424","183066957","-312.42370605","213499033","6905.92822265","1.3269031","1799.99975585","12","28","15","14","44","515","2"
"2.21599984","0.37416827","-0.03105926","183066955","-429.15344238","213499061","6953.74609375","1.33995974","1799.99975585","12","28","15","14","44","515","2"
"2.21999984","0.53545045","-0.06371688","183066953","-566.48254394","213499089","6968.84667968","1.25066137","1799.99975585","12","28","15","14","44","515","2"
"2.22399984","0.45891284","-0.02286529","183066951","-727.84423828","213499117","7026.73144531","1.18209362","1799.99975585","12","28","15","14","44","515","2"
"2.22799984","0.75587737","-0.08104324","183066947","-813.67492675","213499145","7097.20019531","1.21096897","1799.99975585","12","28","15","14","44","515","2"
"2.23199984","0.52472764","-0.00308227","183066944","-1016.23535156","213499173","7112.30078125","1.25682604","1799.99975585","12","28","15","14","44","515","2"
"2.23599984","0.70204341","-0.02516555","183066939","-1105.49926757","213499202","7122.36767578","1.24186074","1799.99975585","12","28","15","14","44","515","2"
"2.23999984","0.52698361","0.03251266","183066935","-1318.359375","213499231","7235.62060546","1.1933614","1799.99975585","12","28","15","14","44","515","2"
"2.24399984","0.54373329","0.03917694","183066929","-1435.08911132","213499259","7200.38671875","1.20844602","1799.99975585","12","28","15","14","44","515","2"
"2.24799984","0.61070436","0.02309799","183066923","-1565.55175781","213499288","7250.7211914","1.22206878","1799.99975585","12","28","15","14","44","515","2"
"2.25199984","0.47541633","0.06206703","183066917","-1682.28149414","213499318","7265.82177734","1.20731437","1799.99975585","12","28","15","14","44","515","2"
"2.25599984","0.65920162","-0.00927734","183066910","-1819.6105957","213499347","7341.32373046","1.11173653","1799.99975585","12","28","15","14","44","515","2"
"2.25999984","0.69641304","-0.00281715","183066902","-1932.90710449","213499376","7348.87402343","1.08965671","1799.99975585","12","28","15","14","44","515","2"
"2.26399984","0.44624772","0.06977844","183066894","-2121.73461914","213499405","7311.12304687","1.12463855","1799.99975585","12","28","15","14","44","515","2"
"2.26799984","0.48572537","0.05739402","183066885","-2214.43164062","213499435","7343.84033203","1.16490709","1799.99975585","12","28","15","14","44","515","2"
"2.27199984","0.53101629","0.0265007","183066876","-2344.8942871","213499464","7386.625","1.11931204","1799.99975585","12","28","15","14","44","515","2"
"2.27599984","0.48649552","0.03658294","183066866","-2458.19091796","213499494","7467.16113281","1.08333337","1799.99975585","12","28","15","14","44","515","2"
"2.27999984","0.63786214","-0.0068283","183066856","-2540.5883789","213499523","7363.97412109","1.11054027","1799.99975585","12","28","15","14","44","515","2"
"2.28399984","0.59745359","0.00095176","183066846","-2681.35058593","213499553","7351.390625","1.08351838","1799.99975585","12","28","15","14","44","515","2"
"2.28799984","0.69562786","-0.02784347","183066835","-2798.08032226","213499582","7366.49121093","1.06403315","1799.99975585","12","28","15","14","44","515","2"
"2.29199984","0.72397142","-0.02645111","183066823","-2904.51049804","213499612","7406.75878906","1.03246891","1799.99975585","12","28","15","14","44","515","2"
"2.29599984","0.56325584","0.03771209","183066811","-3017.80688476","213499641","7467.16064453","1.03689396","1799.99975585","12","28","15","14","44","515","2"
"2.29999984","0.43609628","0.06840324","183066799","-3158.56933593","213499671","7353.90722656","1.05365014","1799.99975585","12","28","15","14","44","515","2"
"2.30399984","0.45418679","0.05451583","183066786","-3230.66699218","213499700","7384.10839843","1.05933272","1799.99975585","12","28","15","14","44","515","2"
"2.30799984","0.71393144","-0.02749633","183066773","-3295.8984375","213499730","7343.84033203","1.06501531","1799.99975585","12","28","15","14","44","515","2"
"2.31199984","0.58028268","0.002182","183066759","-3467.55981445","213499760","7394.17529296","1.04754483","1799.99975585","12","28","15","14","44","515","2"
"2.31599984","0.45884254","0.02808761","183066745","-3539.6574707","213499789","7436.95996093","1.03863203","1799.99975585","12","28","15","14","44","515","2"
"2.31999984","0.43214452","0.04463577","183066731","-3632.35473632","213499819","7348.87402343","1.05740165","1799.99975585","12","28","15","14","44","515","2"
"2.32399984","0.530896","0.02239227","183066716","-3673.55346679","213499848","7386.625","1.06711101","1799.99975585","12","28","15","14","44","515","2"
"2.32799984","0.41440448","0.02586174","183066701","-3834.91503906","213499878","7369.0078125","1.04561376","1799.99975585","12","28","15","14","44","515","2"
"2.33199983","0.50375455","0.00082778","183066686","-3903.57958984","213499907","7431.92626953","1.01404857","1799.99975585","12","28","15","14","44","515","2"
"2.33599983","0.71487051","-0.05136489","183066670","-3975.67749023","213499937","7419.34228515","1.02375793","1799.99975585","12","28","15","14","44","515","2"
"2.33999983","0.55641388","0.00449371","183066654","-4051.20849609","213499966","7348.87402343","1.03346729","1799.99975585","12","28","15","14","44","515","2"
"2.34399983","0.60946822","0.00082778","183066638","-4082.10742187","213499996","7386.625","1.01398241","1799.99975585","12","28","15","14","44","515","2"
"2.34799983","0.42979925","0.03347778","183066621","-4212.56982421","213500026","7379.07519531","0.98241728","1799.99975585","12","28","15","14","44","515","2"
"2.35199983","0.60877609","-0.01740646","183066604","-4246.90234375","213500055","7449.54345703","0.96241486","1799.99975585","12","28","15","14","44","515","2"
"2.35599983","0.49826964","0.01149368","183066587","-4339.59960937","213500085","7346.35742187","1.02145218","1799.99975585","12","28","15","14","44","515","2"
"2.35999983","0.55878788","0.0029869","183066569","-4401.39746093","213500114","7371.52441406","0.99894738","1799.99975585","12","28","15","14","44","515","2"
"2.36399983","0.52510064","0.00458526","183066551","-4490.66162109","213500144","7384.10839843","0.94926166","1799.99975585","12","28","15","14","44","515","2"
"2.36799983","0.69802844","-0.05946731","183066533","-4583.35839843","213500173","7366.49121093","0.95192515","1799.99975585","12","28","15","14","44","515","2"
"2.37199983","0.64707022","-0.02841567","183066515","-4614.2578125","213500203","7439.4765625","0.9868018","1799.99975585","12","28","15","14","44","515","2"
"2.37599983","0.5204454","0.02599716","183066496","-4648.58984375","213500232","7386.625","1.0508728","1799.99975585","12","28","15","14","44","515","2"
"2.37999983","0.43371254","0.04186248","183066477","-4782.48583984","213500262","7394.17529296","1.01226067","1799.99975585","12","28","15","14","44","515","2"
"2.38399983","0.48322194","0.01320838","183066458","-4734.42041015","213500292","7333.7734375","1.00787627","1799.99975585","12","28","15","14","44","515","2"
"2.38799983","0.56177347","-0.0102024","183066439","-4827.11767578","213500321","7369.0078125","1.01330912","1799.99975585","12","28","15","14","44","515","2"
"2.39199983","0.43510559","0.01301956","183066420","-4916.38183593","213500351","7464.64404296","1.00162684","1799.99975585","12","28","15","14","44","515","2"
"2.39599983","0.64475405","-0.03046798","183066400","-4916.38183593","213500380","7389.14208984","1.0324769","1799.99975585","12","28","15","14","44","515","2"
"2.39999983","0.6335358","-0.02873039","183066380","-4985.04638671","213500410","7343.84033203","1.04017281","1799.99975585","12","28","15","14","44","515","2"
"2.40399983","0.60200667","-0.01428985","183066360","-5053.7109375","213500439","7336.29003906","1.04082202","1799.99975585","12","28","15","14","44","515","2"
"2.40799983","0.52656453","0.00230407","183066340","-5081.17675781","213500469","7406.75878906","1.00221085","1799.99975585","12","28","15","14","44","515","2"
"2.41199983","0.47292035","0.03225326","183066319","-5146.40771484","213500498","7467.16064453","1.04010772","1799.99975585","12","28","15","14","44","515","2"
"2.41599983","0.59380978","0.0077095","183066299","-5094.90966796","213500528","7346.35693359","1.0578705","1799.99975585","12","28","15","14","44","515","2"
"2.41999983","0.54945385","-0.00061416","183066278","-5122.37548828","213500557","7394.17529296","1.02630555","1799.99975585","12","28","15","14","44","515","2"
"2.42399983","0.67567896","-0.04233741","183066258","-5201.33935546","213500587","7343.84033203","1.02593183","1799.99975585","12","28","15","14","44","515","2"
"2.42799983","0.62318706","-0.01409721","183066237","-5239.10498046","213500617","7406.75878906","1.08824443","1799.99975585","12","28","15","14","44","515","2"
"2.43199983","0.60591584","-0.01593494","183066216","-5266.57080078","213500646","7414.30908203","1.10525059","1799.99975585","12","28","15","14","44","515","2"
"2.43599983","0.48686632","0.02430438","183066194","-5338.66845703","213500676","7366.49121093","1.06940877","1799.99975585","12","28","15","14","44","515","2"
"2.43999983","0.39442157","0.05429553","183066173","-5369.56787109","213500705","7381.59179687","1.05722069","1799.99975585","12","28","15","14","44","515","2"
"2.44399983","0.52009576","0.02290725","183066152","-5366.13427734","213500735","7363.97460937","1.08278727","1799.99975585","12","28","15","14","44","515","2"
"2.44799983","0.65476173","-0.01879692","183066130","-5328.36914062","213500764","7429.40966796","1.08066618","1799.99975585","12","28","15","14","44","515","2"
"2.45199983","0.67704486","-0.04339218","183066109","-5362.70117187","213500794","7381.59179687","1.10421931","1799.99975585","12","28","15","14","44","515","2"
"2.45599983","0.542149","0.00257301","183066087","-5414.19970703","213500823","7358.94091796","1.12625992","1799.99975585","12","28","15","14","44","515","2"
"2.45999983","0.50225478","0.01499843","183066066","-5441.66552734","213500853","7363.97412109","1.13873851","1799.99975585","12","28","15","14","44","515","2"
"2.46399983","0.56947791","-0.00466156","183066044","-5458.83154296","213500882","7384.10839843","1.16531181","1799.99975585","12","28","15","14","44","515","2"
